Format Version,1.23,Take Name,Take 2023-04-17 01.50.34 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,180.000000,Capture Start Time,2023-04-17 01.50.34.841 下午,Capture Start Frame,271873,Total Frames in Take,7438,Total Exported Frames,6694,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
4694,26.077000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.086400,0.001630,0.120672,0.988924,1763.301636,1818.699707,3310.442871
4695,26.083000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.086155,0.000957,0.123160,0.988640,1762.687500,1818.870605,3310.458740
4696,26.088000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085839,0.000110,0.125510,0.988372,1762.459473,1819.174194,3310.819092
4697,26.094000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085554,-0.000732,0.128283,0.988040,1761.981201,1819.456787,3310.926514
4698,26.100000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085380,-0.001434,0.131323,0.987655,1761.154907,1819.590576,3310.674805
4699,26.105000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085333,-0.002093,0.133832,0.987321,1760.615601,1819.733643,3310.647705
4700,26.111000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085276,-0.003036,0.137046,0.986883,1760.052368,1819.969116,3310.765137
4701,26.116000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085092,-0.003550,0.139554,0.986545,1759.478271,1820.089111,3310.795166
4702,26.122000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084643,-0.004295,0.142403,0.986174,1758.960693,1820.239136,3310.880127
4703,26.127000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084354,-0.005052,0.144711,0.985859,1758.542969,1820.415405,3311.026123
4704,26.133000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084029,-0.005936,0.147447,0.985476,1757.968506,1820.572266,3311.085449
4705,26.138000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083718,-0.006171,0.149649,0.985169,1757.376099,1820.649292,3310.954590
4706,26.144000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083317,-0.006599,0.152000,0.984841,1756.844238,1820.691772,3310.938477
4707,26.149000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.082825,-0.007531,0.154266,0.984523,1756.589600,1820.909546,3311.246338
4708,26.155000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.082103,-0.008277,0.156538,0.984219,1756.150635,1821.070801,3311.429932
4709,26.161000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.081631,-0.008272,0.159178,0.983835,1755.386963,1821.084106,3311.117920
4710,26.166000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.081289,-0.008546,0.161334,0.983509,1754.926392,1821.069336,3311.167725
4711,26.172000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.080681,-0.009294,0.164108,0.983094,1754.537476,1821.166016,3311.451172
4712,26.177000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.080151,-0.010184,0.166339,0.982753,1754.416382,1821.321655,3311.800049
4713,26.183000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.079536,-0.010260,0.168781,0.982386,1753.784546,1821.230835,3311.532715
4714,26.188000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.078749,-0.010994,0.171029,0.982052,1753.643311,1821.336304,3311.792969
4715,26.194000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.077952,-0.011322,0.173428,0.981691,1753.175781,1821.278076,3311.750488
4716,26.199000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.077364,-0.011401,0.175422,0.981383,1752.734253,1821.195068,3311.549316
4717,26.205000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.076496,-0.011745,0.177864,0.981007,1752.420166,1821.172363,3311.685547
4718,26.211000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.075624,-0.011787,0.180115,0.980663,1752.073120,1821.038696,3311.699707
4719,26.216000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.074967,-0.012063,0.182366,0.980294,1751.843628,1821.041626,3311.722900
4720,26.222000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.074086,-0.012124,0.184652,0.979933,1751.602417,1820.951172,3311.812256
4721,26.227000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.073268,-0.012359,0.186848,0.979575,1751.431519,1820.913818,3311.849121
4722,26.233000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.072380,-0.012671,0.189389,0.979149,1751.239258,1820.871094,3311.928711
4723,26.238000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.071561,-0.012685,0.191417,0.978814,1751.076416,1820.767456,3312.011719
4724,26.244000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.070641,-0.013034,0.194213,0.978326,1750.893677,1820.717163,3312.014648
4725,26.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.070255,-0.013438,0.197492,0.977692,1750.792358,1820.476807,3312.045898
4726,26.255000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.069237,-0.013116,0.199440,0.977373,1750.381592,1820.303467,3311.863770
4727,26.261000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.068223,-0.013173,0.201895,0.976939,1750.108276,1820.138794,3311.714355
4728,26.266000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.067306,-0.013422,0.204162,0.976528,1749.981079,1820.037109,3311.831055
4729,26.272000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.066159,-0.013735,0.206845,0.976038,1749.812134,1819.924683,3311.802002
4730,26.277000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.065481,-0.014081,0.209288,0.975557,1749.730957,1819.734375,3311.880127
4731,26.283000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064397,-0.014219,0.211958,0.975051,1749.483032,1819.494751,3311.637207
4732,26.288000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.063407,-0.014642,0.214224,0.974614,1749.429199,1819.374268,3311.770508
4733,26.294000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.062326,-0.014643,0.216757,0.974124,1749.145386,1819.058594,3311.619141
4734,26.300000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061137,-0.014843,0.219370,0.973611,1748.962158,1818.881836,3311.604980
4735,26.305000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059934,-0.014981,0.221208,0.973268,1748.880127,1818.704834,3311.607910
4736,26.311000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058560,-0.015312,0.223448,0.972835,1748.829224,1818.576416,3311.569336
4737,26.316000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057317,-0.015433,0.225223,0.972497,1748.809814,1818.441406,3311.495605
4738,26.322000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056145,-0.014951,0.227306,0.972089,1748.532104,1818.163940,3311.180908
4739,26.327000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055043,-0.015002,0.229323,0.971677,1748.608154,1818.123291,3311.185791
4740,26.333000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053999,-0.014420,0.231415,0.971248,1748.392944,1817.894531,3310.847900
4741,26.338000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053104,-0.014273,0.233267,0.970857,1748.390991,1817.822266,3310.891602
4742,26.344000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052281,-0.013859,0.235791,0.970297,1748.297119,1817.649414,3310.807617
4743,26.350000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051392,-0.013870,0.238166,0.969765,1748.278809,1817.527466,3310.693604
4744,26.355000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050771,-0.013412,0.240102,0.969326,1748.138916,1817.416138,3310.536377
4745,26.361000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049983,-0.012867,0.242432,0.968795,1748.129761,1817.372925,3310.481201
4746,26.366000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049394,-0.012769,0.244132,0.968399,1748.277466,1817.424438,3310.511230
4747,26.372000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048818,-0.012035,0.246361,0.967873,1748.144409,1817.328613,3310.202881
4748,26.377000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048372,-0.011312,0.248142,0.967449,1747.926025,1817.238403,3309.879150
4749,26.383000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047809,-0.010701,0.250038,0.966996,1747.883545,1817.176270,3309.802246
4750,26.388000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047534,-0.010010,0.251733,0.966577,1747.857666,1817.128418,3309.842041
4751,26.394000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047191,-0.009352,0.253801,0.966059,1747.930542,1817.192749,3309.868164
4752,26.399000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046967,-0.008691,0.255262,0.965692,1747.916260,1817.200195,3309.673828
4753,26.405000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046688,-0.007811,0.256819,0.965300,1747.859497,1817.174194,3309.438721
4754,26.411000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046412,-0.007186,0.258617,0.964838,1747.836426,1817.267456,3309.282715
4755,26.416000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046143,-0.007066,0.259983,0.964484,1748.051636,1817.450195,3309.360840
4756,26.422000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.045975,-0.006515,0.261544,0.964074,1748.201782,1817.588745,3309.497559
4757,26.427000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.045988,-0.005720,0.262761,0.963748,1748.114868,1817.567383,3309.234863
4758,26.433000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046170,-0.004723,0.264266,0.963333,1747.970947,1817.561890,3308.908203
4759,26.438000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046368,-0.003905,0.265552,0.962973,1747.855957,1817.569702,3308.696777
4760,26.444000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046637,-0.003201,0.267194,0.962508,1747.903931,1817.631104,3308.706787
4761,26.449000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046868,-0.002575,0.268361,0.962174,1747.902344,1817.642578,3308.658203
4762,26.455000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047132,-0.001905,0.269738,0.961778,1747.896118,1817.720825,3308.526367
4763,26.461000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047343,-0.001384,0.271120,0.961380,1747.917725,1817.883301,3308.373291
4764,26.466000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047535,-0.000821,0.272034,0.961113,1747.875000,1817.939941,3308.152588
4765,26.472000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047769,-0.000401,0.273121,0.960793,1747.870361,1818.052734,3307.920166
4766,26.477000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048044,0.000041,0.273891,0.960560,1747.820679,1818.114746,3307.744385
4767,26.483000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048402,0.000554,0.274860,0.960265,1747.816772,1818.232422,3307.627930
4768,26.488000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048691,0.000988,0.275564,0.960048,1747.828735,1818.341919,3307.547607
4769,26.494000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049100,0.001246,0.276284,0.959820,1747.996216,1818.551025,3307.609131
4770,26.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049600,0.001780,0.277305,0.959499,1748.005249,1818.726440,3307.467285
4771,26.505000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050037,0.002171,0.278185,0.959221,1747.957397,1818.856567,3307.303467
4772,26.511000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050741,0.002637,0.279265,0.958869,1747.861938,1818.930908,3307.115967
4773,26.516000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051315,0.002922,0.280148,0.958580,1747.797729,1819.028198,3306.922363
4774,26.522000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052029,0.003445,0.281228,0.958223,1747.707031,1819.119751,3306.747314
4775,26.527000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052556,0.003719,0.281996,0.957968,1747.691528,1819.251099,3306.665771
4776,26.533000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053263,0.003967,0.282950,0.957646,1747.653320,1819.444702,3306.529541
4777,26.538000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053858,0.004174,0.283798,0.957361,1747.566162,1819.570312,3306.372070
4778,26.544000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054645,0.004414,0.284758,0.957031,1747.489136,1819.779297,3306.228271
4779,26.550000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055356,0.004784,0.285778,0.956684,1747.420410,1819.961426,3306.143066
4780,26.555000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055856,0.005339,0.286445,0.956452,1747.262939,1819.962524,3305.928955
4781,26.561000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056606,0.005730,0.287231,0.956170,1747.181274,1820.042603,3305.852783
4782,26.566000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057187,0.005675,0.287719,0.955989,1747.233887,1820.208130,3305.745605
4783,26.572000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057833,0.005866,0.288193,0.955806,1747.240723,1820.350830,3305.674316
4784,26.577000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058312,0.006080,0.288459,0.955696,1747.250122,1820.446045,3305.644775
4785,26.583000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058879,0.006383,0.288773,0.955564,1747.237427,1820.515747,3305.544678
4786,26.588000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059282,0.006728,0.288873,0.955507,1747.245850,1820.574463,3305.429199
4787,26.594000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059732,0.007161,0.288900,0.955467,1747.283691,1820.639282,3305.370850
4788,26.600000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060114,0.007525,0.288796,0.955472,1747.350830,1820.707275,3305.307861
4789,26.605000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060436,0.007881,0.288648,0.955493,1747.414551,1820.769165,3305.302979
4790,26.611000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060743,0.008282,0.288323,0.955569,1747.544556,1820.829712,3305.198486
4791,26.616000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060881,0.008553,0.287951,0.955670,1747.631348,1820.848389,3305.137939
4792,26.622000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061007,0.008831,0.287390,0.955828,1747.753662,1820.868164,3305.058594
4793,26.627000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061051,0.009000,0.286781,0.956007,1747.866333,1820.865967,3305.023193
4794,26.633000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061028,0.009162,0.285875,0.956278,1748.019653,1820.837280,3305.092773
4795,26.638000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060865,0.009302,0.284936,0.956567,1748.111572,1820.799072,3305.092285
4796,26.644000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060705,0.009495,0.283783,0.956918,1748.246216,1820.705200,3305.073730
4797,26.649000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060537,0.009695,0.282767,0.957227,1748.381836,1820.625366,3305.029541
4798,26.655000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060268,0.009839,0.281390,0.957648,1748.596191,1820.531982,3304.987061
4799,26.661000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059954,0.009935,0.280009,0.958072,1748.840698,1820.440186,3304.941406
4800,26.666000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059618,0.009928,0.278532,0.958523,1749.061890,1820.308228,3305.096924
4801,26.672000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059072,0.009884,0.276766,0.959069,1749.307739,1820.148682,3305.186279
4802,26.677000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058557,0.009904,0.275216,0.959546,1749.522949,1820.032593,3305.202881
4803,26.683000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057940,0.009902,0.273341,0.960120,1749.807129,1819.892212,3305.223877
4804,26.688000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057326,0.009826,0.271491,0.960682,1749.998657,1819.744629,3305.296387
4805,26.694000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056750,0.009685,0.269516,0.961274,1750.178345,1819.516968,3305.343506
4806,26.699000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056258,0.009440,0.267967,0.961738,1750.350342,1819.330078,3305.358154
4807,26.705000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055642,0.008836,0.266226,0.962263,1750.611694,1819.141846,3305.411865
4808,26.711000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055131,0.008341,0.264379,0.962806,1750.893066,1818.927368,3305.469482
4809,26.716000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054720,0.008037,0.262809,0.963261,1751.092407,1818.735840,3305.530518
4810,26.722000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054208,0.007743,0.261024,0.963778,1751.317871,1818.528687,3305.569824
4811,26.727000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053740,0.007287,0.259299,0.964273,1751.533325,1818.385864,3305.692627
4812,26.733000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053262,0.006695,0.257229,0.964858,1751.779663,1818.171997,3305.808594
4813,26.738000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052974,0.006354,0.255608,0.965307,1751.971069,1817.977905,3305.776611
4814,26.744000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052627,0.005968,0.253736,0.965822,1752.159180,1817.753174,3305.840088
4815,26.750000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052362,0.005420,0.251626,0.966392,1752.399658,1817.531982,3306.095215
4816,26.755000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052121,0.004780,0.249974,0.966837,1752.637939,1817.389038,3306.220703
4817,26.761000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051858,0.004197,0.247943,0.967377,1752.853027,1817.164917,3306.129150
4818,26.766000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051682,0.003530,0.246015,0.967881,1753.094971,1816.985107,3306.193848
4819,26.772000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051426,0.002760,0.243742,0.968472,1753.359985,1816.807739,3306.248535
4820,26.777000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051193,0.002171,0.241820,0.968967,1753.549805,1816.707520,3306.302979
4821,26.783000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051045,0.001488,0.239180,0.969631,1753.724243,1816.482178,3306.253906
4822,26.788000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050999,0.001002,0.237136,0.970137,1753.888794,1816.315674,3306.188965
4823,26.794000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050993,0.000514,0.234709,0.970727,1754.070801,1816.130005,3306.315186
4824,26.800000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051058,-0.000222,0.232091,0.971353,1754.397461,1815.970825,3306.405029
4825,26.805000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051199,-0.000689,0.229932,0.971859,1754.623535,1815.885498,3306.485352
4826,26.811000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051350,-0.001320,0.227101,0.972516,1754.897095,1815.804077,3306.632080
4827,26.816000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051392,-0.001669,0.224650,0.973082,1755.125122,1815.774780,3306.663086
4828,26.822000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051545,-0.002289,0.221730,0.973742,1755.504395,1815.664062,3306.794922
4829,26.827000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051891,-0.002610,0.219526,0.974222,1755.685303,1815.528809,3306.871826
4830,26.833000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052132,-0.003370,0.216653,0.974850,1756.133057,1815.457764,3306.988281
4831,26.838000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052383,-0.003717,0.214132,0.975392,1756.426025,1815.375122,3307.094971
4832,26.844000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052665,-0.004111,0.210968,0.976065,1756.808960,1815.304077,3307.271729
4833,26.850000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053075,-0.004498,0.207722,0.976737,1757.145752,1815.278320,3307.343994
4834,26.855000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053413,-0.004774,0.204947,0.977303,1757.458862,1815.235107,3307.295654
4835,26.861000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053948,-0.005231,0.201692,0.977948,1757.941040,1815.256470,3307.566406
4836,26.866000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054257,-0.005361,0.199069,0.978468,1758.295776,1815.145264,3307.609619
4837,26.872000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054900,-0.005483,0.195812,0.979088,1758.598022,1815.064941,3307.752686
4838,26.877000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055074,-0.005891,0.192509,0.979731,1758.942627,1815.114868,3307.599365
4839,26.883000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055417,-0.006127,0.188975,0.980398,1759.333496,1815.100220,3307.554199
4840,26.888000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056349,-0.006228,0.186630,0.980793,1759.754150,1814.968384,3307.798096
4841,26.894000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057466,-0.006264,0.183753,0.981271,1760.141357,1814.921631,3307.922363
4842,26.899000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058059,-0.006367,0.180942,0.981758,1760.586304,1814.856689,3307.959961
4843,26.905000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058821,-0.006320,0.177793,0.982288,1761.078613,1814.826294,3308.111084
4844,26.911000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059636,-0.006592,0.174404,0.982844,1761.667358,1814.807251,3308.246094
4845,26.916000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059796,-0.006594,0.171117,0.983412,1761.928345,1814.804077,3308.004150
4846,26.922000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060409,-0.006682,0.167507,0.983996,1762.402100,1814.755859,3308.041260
4847,26.927000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061081,-0.006752,0.164736,0.984422,1762.839478,1814.671997,3308.059082
4848,26.933000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061669,-0.006581,0.161554,0.984913,1763.325928,1814.505249,3308.010254
4849,26.938000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.062265,-0.006534,0.158724,0.985336,1763.808472,1814.435303,3308.322021
4850,26.944000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.063070,-0.006302,0.155421,0.985813,1764.285522,1814.369141,3308.215820
4851,26.949000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.063688,-0.006337,0.152538,0.986223,1764.760010,1814.292236,3308.251465
4852,26.955000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064257,-0.006280,0.149253,0.986689,1765.285522,1814.165649,3308.277588
4853,26.961000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064850,-0.006455,0.145926,0.987147,1765.796387,1814.025879,3308.357910
4854,26.966000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.065200,-0.006599,0.143109,0.987535,1766.226318,1813.868530,3308.237061
4855,26.972000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.065636,-0.006697,0.139837,0.987974,1766.725708,1813.699463,3308.212646
4856,26.977000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.066116,-0.006580,0.137012,0.988339,1767.177002,1813.547485,3308.358398
4857,26.983000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.066664,-0.006177,0.133757,0.988750,1767.686035,1813.377075,3308.370850
4858,26.988000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.067036,-0.006261,0.130847,0.989114,1768.218750,1813.279907,3308.372559
4859,26.994000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.067463,-0.006102,0.127494,0.989524,1768.761597,1813.138184,3308.232422
